Año y periodo	Identificador Estudiante	Programa de estudio	Fecha Nacimiento	Sexo	Ciudad Nacimiento	Dpto Nacimiento	Fecha de Grado	Id colegio	Colegio	Ciudad de colegio	Fecha presentión ICFES	Biología	Química	Física	Matemáticas	Filosofía	Historia	Lenguaje	Sociales	Idioma	Interdiciplinar
2014-1	22	Programa A	17/05/1995	MASCULINO	0	0															
2014-1	22	Programa A	17/05/1995	MASCULINO	0	0															
2014-1	22	Programa A	17/05/1995	MASCULINO	0	0	NO	311001007021	COLEGIO RAMON B JIMENO	BOGOTÁ D.C.	2013-2	67	65	87	90	59	65	62	65	77	6
2014-1	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2014-1	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2014-1	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2014-1	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2014-1	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2014-1	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2014-1	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2014-1	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2014-2	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2014-2	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2014-2	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2014-2	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2014-2	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2014-2	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2014-2	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2014-2	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2015-1	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2015-1	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2015-1	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2015-1	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2015-1	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2015-1	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2015-2	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2015-2	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2015-2	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2015-2	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2015-2	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2015-2	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2015-2	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2015-2	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2016-1	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2016-1	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2016-1	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2016-1	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2016-1	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2016-1	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2016-1	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2016-2	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2016-2	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2016-2	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2016-2	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2016-2	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2017-1	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2017-1	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2017-1	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2017-1	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC															
2017-1	23	Programa A	30/06/1995	MASCULINO	Bogota	BOGOTA DC	NO	311001086320	NUEVO GIMNASIO COLOMBO BRITANICO	BOGOTÁ D.C.	2013-2	58	89	59	74	70	76	60	76	100	7
2014-1	24	Programa A	31/08/1995	MASCULINO	BOGOTA	BOGOTA DC															
2014-1	24	Programa A	31/08/1995	MASCULINO	BOGOTA	BOGOTA DC															
2014-1	24	Programa A	31/08/1995	MASCULINO	BOGOTA	BOGOTA DC															
2014-1	24	Programa A	31/08/1995	MASCULINO	BOGOTA	BOGOTA DC															
2014-1	24	Programa A	31/08/1995	MASCULINO	BOGOTA	BOGOTA DC															
2014-1	24	Programa A	31/08/1995	MASCULINO	BOGOTA	BOGOTA DC															
2014-1	24	Programa A	31/08/1995	MASCULINO	BOGOTA	BOGOTA DC															
2014-1	24	Programa A	31/08/1995	MASCULINO	BOGOTA	BOGOTA DC															
2014-2	24	Programa A	31/08/1995	MASCULINO	BOGOTA	BOGOTA DC															
2014-2	24	Programa A	31/08/1995	MASCULINO	BOGOTA	BOGOTA DC															
2014-2	24	Programa A	31/08/1995	MASCULINO	BOGOTA	BOGOTA DC															
2014-2	24	Programa A	31/08/1995	MASCULINO	BOGOTA	BOGOTA DC															
2014-2	24	Programa A	31/08/1995	MASCULINO	BOGOTA	BOGOTA DC															
2014-2	24	Programa A	31/08/1995	MASCULINO	BOGOTA	BOGOTA DC															
2014-2	24	Programa A	31/08/1995	MASCULINO	BOGOTA	BOGOTA DC															
2014-2	24	Programa A	31/08/1995	MASCULINO	BOGOTA	BOGOTA DC	NO	311848000847	COLEGIO MIGUEL ANTONIO CARO	BOGOTÁ D.C.	2013-2	62	51	44	52	59	57	56	57	68	6
2014-1	25	Programa A	14/12/1995	FEMENINO	Bogota	BOGOTA DC															
2014-1	25	Programa A	14/12/1995	FEMENINO	Bogota	BOGOTA DC															
2014-1	25	Programa A	14/12/1995	FEMENINO	Bogota	BOGOTA DC															
2014-1	25	Programa A	14/12/1995	FEMENINO	Bogota	BOGOTA DC															
2014-1	25	Programa A	14/12/1995	FEMENINO	Bogota	BOGOTA DC															
2014-1	25	Programa A	14/12/1995	FEMENINO	Bogota	BOGOTA DC															
2014-1	25	Programa A	14/12/1995	FEMENINO	Bogota	BOGOTA DC															
2014-1	25	Programa A	14/12/1995	FEMENINO	Bogota	BOGOTA DC															
2014-2	25	Programa A	14/12/1995	FEMENINO	Bogota	BOGOTA DC															
2014-2	25	Programa A	14/12/1995	FEMENINO	Bogota	BOGOTA DC															
2014-2	25	Programa A	14/12/1995	FEMENINO	Bogota	BOGOTA DC															
2014-2	25	Programa A	14/12/1995	FEMENINO	Bogota	BOGOTA DC															
2014-2	25	Programa A	14/12/1995	FEMENINO	Bogota	BOGOTA DC															
2014-2	25	Programa A	14/12/1995	FEMENINO	Bogota	BOGOTA DC															
2014-2	25	Programa A	14/12/1995	FEMENINO	Bogota	BOGOTA DC															
2014-2	25	Programa A	14/12/1995	FEMENINO	Bogota	BOGOTA DC	NO	115455000027	INSTITUTO INTEGRADO NACIONALIZADO SERGIO	MIRAFLORES	2012-2	46	50	37	58	53	61	50	61	53	6
2014-1	26	Programa A	29/02/1996	MASCULINO	Bogota	BOGOTA DC															
2014-1	26	Programa A	29/02/1996	MASCULINO	Bogota	BOGOTA DC															
2014-1	26	Programa A	29/02/1996	MASCULINO	Bogota	BOGOTA DC															
2014-1	26	Programa A	29/02/1996	MASCULINO	Bogota	BOGOTA DC															
2014-1	26	Programa A	29/02/1996	MASCULINO	Bogota	BOGOTA DC															
2014-1	26	Programa A	29/02/1996	MASCULINO	Bogota	BOGOTA DC															
2014-1	26	Programa A	29/02/1996	MASCULINO	Bogota	BOGOTA DC															
2014-1	26	Programa A	29/02/1996	MASCULINO	Bogota	BOGOTA DC															
2014-2	26	Programa A	29/02/1996	MASCULINO	Bogota	BOGOTA DC															
2014-2	26	Programa A	29/02/1996	MASCULINO	Bogota	BOGOTA DC															
2014-2	26	Programa A	29/02/1996	MASCULINO	Bogota	BOGOTA DC															
2014-2	26	Programa A	29/02/1996	MASCULINO	Bogota	BOGOTA DC															
2014-2	26	Programa A	29/02/1996	MASCULINO	Bogota	BOGOTA DC															
2014-2	26	Programa A	29/02/1996	MASCULINO	Bogota	BOGOTA DC															
2014-2	26	Programa A	29/02/1996	MASCULINO	Bogota	BOGOTA DC															
2014-2	26	Programa A	29/02/1996	MASCULINO	Bogota	BOGOTA DC															
2015-2	26	Programa A	29/02/1996	MASCULINO	Bogota	BOGOTA DC															
2015-2	26	Programa A	29/02/1996	MASCULINO	Bogota	BOGOTA DC															
2015-2	26	Programa A	29/02/1996	MASCULINO	Bogota	BOGOTA DC															
2015-2	26	Programa A	29/02/1996	MASCULINO	Bogota	BOGOTA DC															
2015-2	26	Programa A	29/02/1996	MASCULINO	Bogota	BOGOTA DC															
2015-2	26	Programa A	29/02/1996	MASCULINO	Bogota	BOGOTA DC	NO	411769000101	COLEGIO SAN VIATOR	BOGOTÁ D.C.	2013-2	51	51	59	62	43	50	54	50	48	48
2014-1	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-1	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-1	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-1	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-1	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-1	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-1	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-1	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-2	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-2	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-2	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-2	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-2	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-2	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-2	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-2	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-1	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-1	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-1	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-1	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-1	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-1	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-1	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-2	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-2	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-2	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-2	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-2	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-2	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-2	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-2	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2016-1	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2016-1	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2016-1	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2016-1	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC															
2016-1	27	Programa A	18/05/1996	MASCULINO	Bogota	BOGOTA DC	NO	311001002576	COLEGIO FRANCISCANO DEL VIRREY SOLIS	BOGOTÁ D.C.	2013-2	41	48	50	60	51	39	52	39	80	5
2014-2	28	Programa A	13/02/1995	MASCULINO	BOGOTA D.C.	CUNDINAMARCA															
2014-2	28	Programa A	13/02/1995	MASCULINO	BOGOTA D.C.	CUNDINAMARCA															
2014-2	28	Programa A	13/02/1995	MASCULINO	BOGOTA D.C.	CUNDINAMARCA															
2014-2	28	Programa A	13/02/1995	MASCULINO	BOGOTA D.C.	CUNDINAMARCA															
2014-2	28	Programa A	13/02/1995	MASCULINO	BOGOTA D.C.	CUNDINAMARCA															
2014-2	28	Programa A	13/02/1995	MASCULINO	BOGOTA D.C.	CUNDINAMARCA															
2014-2	28	Programa A	13/02/1995	MASCULINO	BOGOTA D.C.	CUNDINAMARCA															
2014-2	28	Programa A	13/02/1995	MASCULINO	BOGOTA D.C.	CUNDINAMARCA	NO	311848000367	LICEO DE COLOMBIA	BOGOTÁ D.C.	2012-2										
2014-1	29	Programa A	03/06/1995	MASCULINO	0	0															
2014-1	29	Programa A	03/06/1995	MASCULINO	0	0															
2014-1	29	Programa A	03/06/1995	MASCULINO	0	0															
2014-1	29	Programa A	03/06/1995	MASCULINO	0	0															
2014-1	29	Programa A	03/06/1995	MASCULINO	0	0															
2014-1	29	Programa A	03/06/1995	MASCULINO	0	0															
2014-1	29	Programa A	03/06/1995	MASCULINO	0	0															
2014-1	29	Programa A	03/06/1995	MASCULINO	0	0	NO	311001029229	ATENEO JUAN EUDES	BOGOTÁ D.C.	2013-2	51	45	59	34	36	45	40	45	43	60
2014-1	30	Programa A	22/04/1995	MASCULINO	Bogota	BOGOTA DC															
2014-1	30	Programa A	22/04/1995	MASCULINO	Bogota	BOGOTA DC															
2014-1	30	Programa A	22/04/1995	MASCULINO	Bogota	BOGOTA DC															
2014-1	30	Programa A	22/04/1995	MASCULINO	Bogota	BOGOTA DC															
2014-1	30	Programa A	22/04/1995	MASCULINO	Bogota	BOGOTA DC															
2014-1	30	Programa A	22/04/1995	MASCULINO	Bogota	BOGOTA DC															
2014-1	30	Programa A	22/04/1995	MASCULINO	Bogota	BOGOTA DC															
2014-1	30	Programa A	22/04/1995	MASCULINO	Bogota	BOGOTA DC	NO	311001100233	GIMNASIO KAIPORE	BOGOTÁ D.C.	2012-2	50	46	48	52	53	46	52	46	50	50
2014-1	31	Programa A	03/06/1995	FEMENINO	0	0															
2014-1	31	Programa A	03/06/1995	FEMENINO	0	0															
2014-1	31	Programa A	03/06/1995	FEMENINO	0	0															
2014-1	31	Programa A	03/06/1995	FEMENINO	0	0															
2014-1	31	Programa A	03/06/1995	FEMENINO	0	0															
2014-1	31	Programa A	03/06/1995	FEMENINO	0	0															
2014-1	31	Programa A	03/06/1995	FEMENINO	0	0															
2014-1	31	Programa A	03/06/1995	FEMENINO	0	0	NO	311001001626	NUEVO GIMNASIO SAN LUIS GONZAGA	BOGOTÁ D.C.	2013-2	53	50	62	49	44	53	62	53	58	64
2014-1	32	Programa A	02/12/1995	MASCULINO	Bogota	BOGOTA DC															
2014-1	32	Programa A	02/12/1995	MASCULINO	Bogota	BOGOTA DC															
2014-1	32	Programa A	02/12/1995	MASCULINO	Bogota	BOGOTA DC															
2014-1	32	Programa A	02/12/1995	MASCULINO	Bogota	BOGOTA DC															
2014-1	32	Programa A	02/12/1995	MASCULINO	Bogota	BOGOTA DC															
2014-1	32	Programa A	02/12/1995	MASCULINO	Bogota	BOGOTA DC															
2014-1	32	Programa A	02/12/1995	MASCULINO	Bogota	BOGOTA DC															
2014-1	32	Programa A	02/12/1995	MASCULINO	Bogota	BOGOTA DC	NO	311001002843	COLEGIO INTERAMERICANO	BOGOTÁ D.C.	2013-2	47	47	47	53	52	59	48	59	72	60
2014-1	33	Programa A	19/03/1996	FEMENINO	BOGOTA D.C.	CUNDINAMARCA															
2014-1	33	Programa A	19/03/1996	FEMENINO	BOGOTA D.C.	CUNDINAMARCA															
2014-1	33	Programa A	19/03/1996	FEMENINO	BOGOTA D.C.	CUNDINAMARCA															
2014-1	33	Programa A	19/03/1996	FEMENINO	BOGOTA D.C.	CUNDINAMARCA															
2014-1	33	Programa A	19/03/1996	FEMENINO	BOGOTA D.C.	CUNDINAMARCA															
2014-1	33	Programa A	19/03/1996	FEMENINO	BOGOTA D.C.	CUNDINAMARCA															
2014-1	33	Programa A	19/03/1996	FEMENINO	BOGOTA D.C.	CUNDINAMARCA															
2014-1	33	Programa A	19/03/1996	FEMENINO	BOGOTA D.C.	CUNDINAMARCA															
2014-2	33	Programa A	19/03/1996	FEMENINO	BOGOTA D.C.	CUNDINAMARCA															
2014-2	33	Programa A	19/03/1996	FEMENINO	BOGOTA D.C.	CUNDINAMARCA															
2014-2	33	Programa A	19/03/1996	FEMENINO	BOGOTA D.C.	CUNDINAMARCA															
2014-2	33	Programa A	19/03/1996	FEMENINO	BOGOTA D.C.	CUNDINAMARCA															
2014-2	33	Programa A	19/03/1996	FEMENINO	BOGOTA D.C.	CUNDINAMARCA															
2014-2	33	Programa A	19/03/1996	FEMENINO	BOGOTA D.C.	CUNDINAMARCA															
2014-2	33	Programa A	19/03/1996	FEMENINO	BOGOTA D.C.	CUNDINAMARCA															
2014-2	33	Programa A	19/03/1996	FEMENINO	BOGOTA D.C.	CUNDINAMARCA	NO	311001001111	COLEGIO SAN FELIPE NERI	BOGOTÁ D.C.	2012-2	57	50	48	50	33	46	52	46	59	52
2014-1	34	Programa A	11/08/1997	FEMENINO	0	Pará															
2014-1	34	Programa A	11/08/1997	FEMENINO	0	Pará															
2014-1	34	Programa A	11/08/1997	FEMENINO	0	Pará															
2014-1	34	Programa A	11/08/1997	FEMENINO	0	Pará															
2014-1	34	Programa A	11/08/1997	FEMENINO	0	Pará															
2014-1	34	Programa A	11/08/1997	FEMENINO	0	Pará															
2014-1	34	Programa A	11/08/1997	FEMENINO	0	Pará															
2014-1	34	Programa A	11/08/1997	FEMENINO	0	Pará	NO	311001004471	COLEGIO DE NUESTRA SEÑORA DEL PILAR	BOGOTÁ D.C.	2013-2	58	49	53	62	51	53	67	53	94	6
2014-1	35	Programa A	20/07/1993	MASCULINO	0	0															
2014-1	35	Programa A	20/07/1993	MASCULINO	0	0															
2014-1	35	Programa A	20/07/1993	MASCULINO	0	0															
2014-1	35	Programa A	20/07/1993	MASCULINO	0	0															
2014-1	35	Programa A	20/07/1993	MASCULINO	0	0															
2014-1	35	Programa A	20/07/1993	MASCULINO	0	0															
2014-1	35	Programa A	20/07/1993	MASCULINO	0	0															
2014-1	35	Programa A	20/07/1993	MASCULINO	0	0	NO	315759000090	COLEGIO MILITAR INOCENCIO CHINCA	SOGAMOSO	2013-1										
2014-1	36	Programa A	17/01/1995	FEMENINO	BOGOTA	BOGOTA DC															
2014-1	36	Programa A	17/01/1995	FEMENINO	BOGOTA	BOGOTA DC															
2014-1	36	Programa A	17/01/1995	FEMENINO	BOGOTA	BOGOTA DC															
2014-1	36	Programa A	17/01/1995	FEMENINO	BOGOTA	BOGOTA DC															
2014-1	36	Programa A	17/01/1995	FEMENINO	BOGOTA	BOGOTA DC															
2014-1	36	Programa A	17/01/1995	FEMENINO	BOGOTA	BOGOTA DC															
2014-1	36	Programa A	17/01/1995	FEMENINO	BOGOTA	BOGOTA DC															
2014-1	36	Programa A	17/01/1995	FEMENINO	BOGOTA	BOGOTA DC	NO	325873000372	NUEVO COLEGIO SAN JUAN BAUTISTA	VILLAPINZON	2012-2	35	51	51	50	37	40	50	40	47	47
2014-1	37	Programa A	25/03/1997	FEMENINO	GUADALUPE	SANTANDER															
2014-1	37	Programa A	25/03/1997	FEMENINO	GUADALUPE	SANTANDER															
2014-1	37	Programa A	25/03/1997	FEMENINO	GUADALUPE	SANTANDER															
2014-1	37	Programa A	25/03/1997	FEMENINO	GUADALUPE	SANTANDER															
2014-1	37	Programa A	25/03/1997	FEMENINO	GUADALUPE	SANTANDER															
2014-1	37	Programa A	25/03/1997	FEMENINO	GUADALUPE	SANTANDER															
2014-1	37	Programa A	25/03/1997	FEMENINO	GUADALUPE	SANTANDER															
2014-1	37	Programa A	25/03/1997	FEMENINO	GUADALUPE	SANTANDER															
2014-2	37	Programa A	25/03/1997	FEMENINO	GUADALUPE	SANTANDER															
2014-2	37	Programa A	25/03/1997	FEMENINO	GUADALUPE	SANTANDER															
2014-2	37	Programa A	25/03/1997	FEMENINO	GUADALUPE	SANTANDER															
2014-2	37	Programa A	25/03/1997	FEMENINO	GUADALUPE	SANTANDER															
2014-2	37	Programa A	25/03/1997	FEMENINO	GUADALUPE	SANTANDER															
2014-2	37	Programa A	25/03/1997	FEMENINO	GUADALUPE	SANTANDER															
2014-2	37	Programa A	25/03/1997	FEMENINO	GUADALUPE	SANTANDER															
2014-2	37	Programa A	25/03/1997	FEMENINO	GUADALUPE	SANTANDER	NO	168320000015	ESCUELA NORMAL MARIA AUXILIADORA	GUADALUPE	2013-2	62	62	59	63	59	59	60	59	58	6
2014-1	38	Programa A	20/10/1995	FEMENINO	0	0															
2014-1	38	Programa A	20/10/1995	FEMENINO	0	0															
2014-1	38	Programa A	20/10/1995	FEMENINO	0	0															
2014-1	38	Programa A	20/10/1995	FEMENINO	0	0															
2014-1	38	Programa A	20/10/1995	FEMENINO	0	0															
2014-1	38	Programa A	20/10/1995	FEMENINO	0	0															
2014-1	38	Programa A	20/10/1995	FEMENINO	0	0															
2014-1	38	Programa A	20/10/1995	FEMENINO	0	0	NO	368081002867	COLEGIO YARIGUIES	BARRANCABERMEJA	2013-2	44	49	44	49	56	55	56	55	60	5
2014-2	39	Programa A	16/10/1997	FEMENINO	0	0															
2014-2	39	Programa A	16/10/1997	FEMENINO	0	0															
2014-2	39	Programa A	16/10/1997	FEMENINO	0	0															
2014-2	39	Programa A	16/10/1997	FEMENINO	0	0															
2014-2	39	Programa A	16/10/1997	FEMENINO	0	0															
2014-2	39	Programa A	16/10/1997	FEMENINO	0	0															
2014-2	39	Programa A	16/10/1997	FEMENINO	0	0															
2014-2	39	Programa A	16/10/1997	FEMENINO	0	0	NO	425214000220	GIMNASIO CAMPESTRE SAN FRANCISCO DE SALE	COTA	2013-2	51	59	56	57	58	72	62	72	80	84
2014-1	40	Programa A	16/11/1995	MASCULINO	IBAGUE	TOLIMA															
2014-1	40	Programa A	16/11/1995	MASCULINO	IBAGUE	TOLIMA															
2014-1	40	Programa A	16/11/1995	MASCULINO	IBAGUE	TOLIMA															
2014-1	40	Programa A	16/11/1995	MASCULINO	IBAGUE	TOLIMA															
2014-1	40	Programa A	16/11/1995	MASCULINO	IBAGUE	TOLIMA															
2014-1	40	Programa A	16/11/1995	MASCULINO	IBAGUE	TOLIMA															
2014-2	40	Programa A	16/11/1995	MASCULINO	IBAGUE	TOLIMA															
2014-2	40	Programa A	16/11/1995	MASCULINO	IBAGUE	TOLIMA															
2014-2	40	Programa A	16/11/1995	MASCULINO	IBAGUE	TOLIMA															
2014-2	40	Programa A	16/11/1995	MASCULINO	IBAGUE	TOLIMA															
2014-2	40	Programa A	16/11/1995	MASCULINO	IBAGUE	TOLIMA															
2014-2	40	Programa A	16/11/1995	MASCULINO	IBAGUE	TOLIMA															
2014-2	40	Programa A	16/11/1995	MASCULINO	IBAGUE	TOLIMA															
2014-2	40	Programa A	16/11/1995	MASCULINO	IBAGUE	TOLIMA	NO	373001000170	COLEGIO FRANCISCANO JIMENEZ DE CISNEROS	IBAGUE	2013-2	64	59	66	60	59	66	56	66	74	64
2014-1	41	Programa A	19/08/1995	FEMENINO	SAN ANDRES	SAN ANDRÉS															
2014-1	41	Programa A	19/08/1995	FEMENINO	SAN ANDRES	SAN ANDRÉS															
2014-1	41	Programa A	19/08/1995	FEMENINO	SAN ANDRES	SAN ANDRÉS															
